Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label,Year,Month,Day,Hour,Minute,Second
21121,294,39333.0,323,53.0,17.0,7925.0,1.0,1.0,28.0,44.0,28.0,28.0,28.0,0.0,44.0,44.0,44.0,0.0,9085.173501577288,252.36593059936908,7925.0,0.0,7925.0,7925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,126.18296529968454,126.18296529968454,28.0,44.0,33.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,28.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2022.0,3.0,10.0,14.0,28.0,5.0
28580,336,49154.0,602,6667.0,17.0,50006899.0,11.0,0.0,2068.0,0.0,188.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,41.354293934522914,0.2199696485878878,5000689.9,22745.059099359,5043684.0,4954638.0,50006899.0,5000689.9,22745.059099359,5043684.0,4954638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.2199696485878878,0.0,188.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0909090909091,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,206.0,0.0,0.0,0.0,0.0,10.0,8.0,4968110.0,19052.285112290338,4981582.0,4954638.0,5008834.875,15303.711701390808,5043684.0,5000262.0,7,2022.0,3.0,10.0,14.0,31.0,6.0
12485,206,42426.0,493,80.0,6.0,54856.0,3.0,4.0,580.0,327.0,580.0,0.0,193.3333333333333,334.86315612998294,327.0,0.0,81.75,163.5,16534.198629138107,127.60682514219046,9142.666666666666,9604.154906428086,23219.0,2.0,54043.0,27021.5,1252.2861094813757,27907.0,26136.0,36337.0,12112.333333333332,16446.459264332047,30836.0,2.0,0.0,0.0,0.0,0.0,104.0,136.0,54.688639346653055,72.91818579553741,0.0,580.0,113.375,220.5505691931639,48642.55357142858,1.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,129.57142857142858,193.3333333333333,81.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,505.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2022.0,3.0,10.0,14.0,30.0,44.0
18116,294,40446.0,53,443.0,6.0,3954209.0,11.0,11.0,683.0,5144.0,298.0,0.0,62.090909090909086,112.8507461609843,2896.0,0.0,467.6363636363636,909.6190711201336,1473.6196291091342,5.563691752256899,188295.6666666667,626648.1978234943,2896003.0,1.0,3952181.0,395218.1,956788.9896092206,3088648.0,2.0,3808711.0,380871.1,892509.3964144579,2901571.0,1.0,0.0,0.0,0.0,0.0,360.0,360.0,2.781845876128449,2.781845876128449,0.0,2896.0,253.34782608695653,652.7248208085889,426049.69169960456,2.0,2.0,0.0,7.0,21.0,0.0,0.0,0.0,1.0,264.8636363636364,62.09090909090909,467.6363636363636,0.0,0.0,0.0,5529.0,7.0,7648.0,11.0,683.0,11.0,5144.0,14600.0,71.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2022.0,3.0,10.0,14.0,29.0,47.0
14817,253,15338.0,302,32100.0,17.0,41601849.0,5.0,5.0,196.0,68.0,48.0,4.0,39.2,19.677398201998148,20.0,12.0,13.6,3.5777087639996634,6.345871790458159,0.2403739314567484,4622427.666666667,12691661.967247011,38418058.0,6.0,41601849.0,10400462.25,18740072.2756432,38481698.0,6.0,41525439.0,10381359.75,18751456.855661843,38480111.0,18628.0,0.0,0.0,0.0,0.0,40.0,40.0,0.1201869657283742,0.1201869657283742,4.0,48.0,24.363636363636367,19.221200416585468,369.4545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.8,39.2,13.6,0.0,0.0,0.0,144.0,6.0,138.0,2.0,98.0,2.0,34.0,0.0,0.0,4.0,8.0,3120151.0,0.0,3120151.0,3120151.0,38418058.0,0.0,38418058.0,38418058.0,7,2022.0,3.0,10.0,15.0,6.0,9.0
21451,294,44562.0,323,53.0,17.0,4560.0,1.0,1.0,28.0,44.0,28.0,28.0,28.0,0.0,44.0,44.0,44.0,0.0,15789.473684210529,438.5964912280702,4560.0,0.0,4560.0,4560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,219.2982456140351,219.2982456140351,28.0,44.0,33.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,28.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2022.0,3.0,10.0,14.0,20.0,27.0
12643,210,44935.0,705,8886.0,6.0,60331471.0,5.0,1.0,207.0,69.0,69.0,0.0,41.4,37.79285646785646,69.0,69.0,69.0,0.0,4.574726845297706,0.0994505835934283,12066294.2,26607157.41235632,59661781.0,2428.0,60331471.0,15082867.75,29730186.83506917,59677562.0,2428.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,20.0,0.0828754863278569,0.0165750972655713,0.0,69.0,49.285714285714285,33.66855251672439,1133.5714285714284,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,57.5,41.4,69.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,207.0,1.0,69.0,3968.0,3968.0,2.0,20.0,328386.0,0.0,328386.0,328386.0,59661781.0,0.0,59661781.0,59661781.0,7,2022.0,3.0,10.0,15.0,4.0,33.0
13110,218,43866.0,858,10001.0,17.0,115452164.0,27.0,3.0,960.0,864.0,288.0,4.0,35.55555555555556,90.95279136128948,288.0,288.0,288.0,0.0,15.79875107408121,0.2598478795079146,3981109.103448276,1984108.8569980103,5062288.0,29339.0,115452164.0,4440467.846153845,1513290.3779369164,5062288.0,234198.0,80058143.0,40029071.5,2877.217492648062,40031106.0,40027037.0,0.0,0.0,0.0,0.0,216.0,24.0,0.2338630915571231,0.0259847879507914,4.0,288.0,58.96774193548388,114.05714470415484,13009.032258064515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.93333333333333,35.55555555555556,288.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,0.0,37.0,0.0,0.0,26.0,8.0,6684992.666666667,2907697.28544244,10042502.0,4999040.0,5020884.0,16657.03488902254,5062288.0,5002188.0,7,2022.0,3.0,10.0,15.0,4.0,1.0
19076,294,46238.0,176,443.0,6.0,126753.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.66807886203877,63376.5,87772.45764190496,125441.0,1312.0,1312.0,1312.0,0.0,1312.0,1312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.0,15.77871924135918,7.889359620679589,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650.0,508.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2022.0,3.0,10.0,14.0,18.0,48.0
3394,134,51079.0,705,8886.0,6.0,62007537.0,4.0,2.0,138.0,138.0,69.0,0.0,34.5,39.83716857408418,69.0,69.0,69.0,0.0,4.451071810834867,0.0967624306703232,12401507.4,26878490.69997398,60480169.0,93408.0,62007537.0,20669179.0,34477626.21706766,60480169.0,620450.0,61091327.0,61091327.0,0.0,61091327.0,61091327.0,1.0,0.0,0.0,0.0,80.0,40.0,0.0645082871135487,0.0322541435567743,0.0,69.0,49.285714285714285,33.66855251672439,1133.5714285714284,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,57.5,34.5,69.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,138.0,2.0,138.0,1540.0,3924.0,1.0,20.0,620450.0,0.0,620450.0,620450.0,60480169.0,0.0,60480169.0,60480169.0,7,2022.0,3.0,10.0,14.0,27.0,51.0
20025,294,52478.0,176,443.0,6.0,160222.0,3.0,4.0,251.0,7.0,251.0,0.0,83.66666666666667,144.91491756659607,7.0,0.0,1.75,3.5000000000000004,1610.2657562631848,43.68938098388486,26703.666666666668,44150.27135892448,112445.0,0.0,148307.0,74153.5,103921.36231064334,147637.0,670.0,125030.0,41676.66666666667,72185.23813310677,125029.0,0.0,0.0,0.0,0.0,0.0,104.0,136.0,18.72402042166494,24.96536056221992,0.0,251.0,32.25,88.42228225962052,7818.5,1.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,36.85714285714285,83.66666666666667,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14600.0,508.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2022.0,3.0,10.0,15.0,8.0,48.0
87,30,80.0,428,45442.0,6.0,86113.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.225296993485305,86113.0,0.0,86113.0,86113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,11.612648496742652,11.612648496742652,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,1407.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2022.0,3.0,10.0,15.0,4.0,59.0
19272,294,47443.0,176,443.0,6.0,297601.0,5.0,4.0,251.0,7.0,251.0,0.0,50.2,112.25061247048946,7.0,0.0,1.75,3.5000000000000004,866.9325707910928,30.24183386480556,37200.12499999999,65684.45717527636,147293.0,1.0,293663.0,73415.75,83499.93539069357,147293.0,837.0,145116.0,48372.0,83521.35668797532,144814.0,1.0,0.0,0.0,0.0,0.0,168.0,136.0,16.801018813780868,13.440815051024694,0.0,251.0,25.800000000000004,79.15778897591541,6265.955555555555,2.0,2.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,28.666666666666668,50.2,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14600.0,508.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2022.0,3.0,10.0,14.0,28.0,29.0
28719,340,80.0,387,42226.0,6.0,72515.0,5.0,6.0,1629.0,425.0,1629.0,0.0,325.8,728.5109470694315,425.0,0.0,70.83333333333333,173.5055234471418,28325.17410190995,151.69275322347102,7251.5,8642.181710784738,24510.0,651.0,68221.0,17055.25,14222.626629775528,31818.0,1273.0,70321.0,14064.2,13711.174665213772,29426.0,651.0,0.0,0.0,0.0,0.0,168.0,200.0,68.9512514652141,82.74150175825692,0.0,1629.0,171.16666666666669,475.07795213634216,225699.06060606064,2.0,2.0,0.0,2.0,10.0,0.0,0.0,0.0,1.0,186.72727272727272,325.8,70.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65160.0,501.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2022.0,3.0,10.0,14.0,28.0,29.0
21666,294,48292.0,323,53.0,17.0,8800.0,1.0,1.0,28.0,44.0,28.0,28.0,28.0,0.0,44.0,44.0,44.0,0.0,8181.818181818181,227.27272727272725,8800.0,0.0,8800.0,8800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,113.63636363636364,113.63636363636364,28.0,44.0,33.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,28.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2022.0,3.0,10.0,14.0,30.0,57.0
15857,265,41433.0,181,123.0,17.0,58874.0,1.0,1.0,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,1630.6009443897135,33.97085300811903,58874.0,0.0,58874.0,58874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,16.985426504059514,16.985426504059514,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2022.0,3.0,10.0,14.0,20.0,49.0
19961,294,52267.0,176,443.0,6.0,163773.0,3.0,4.0,251.0,7.0,251.0,0.0,83.66666666666667,144.91491756659607,7.0,0.0,1.75,3.5000000000000004,1575.351248374274,42.742088134185735,27295.5,42547.85421028891,108426.0,0.0,148206.0,74103.0,103726.90794581705,147449.0,757.0,124750.0,41583.33333333333,72023.58005773758,124749.0,0.0,0.0,0.0,0.0,0.0,104.0,136.0,18.31803777179389,24.42405036239185,0.0,251.0,32.25,88.42228225962052,7818.5,1.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,36.85714285714285,83.66666666666667,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14600.0,508.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2022.0,3.0,10.0,15.0,7.0,4.0
829,126,53.0,351,39104.0,17.0,102814.0,1.0,1.0,51.0,35.0,51.0,51.0,51.0,0.0,35.0,35.0,35.0,0.0,836.461960433404,19.4526037310094,102814.0,0.0,102814.0,102814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,9.726301865504698,9.726301865504698,35.0,51.0,45.66666666666666,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.5,51.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2022.0,3.0,10.0,15.0,6.0,0.0
8850,183,0.0,570,0.0,0.0,120175.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.642396505096734,120175.0,0.0,120175.0,120175.0,120175.0,120175.0,0.0,120175.0,120175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.642396505096734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2022.0,3.0,10.0,15.0,5.0,43.0
19978,294,52320.0,176,443.0,6.0,16643.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.25596346812472,8321.5,9925.657887515568,15340.0,1303.0,1303.0,1303.0,0.0,1303.0,1303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.0,120.17064231208316,60.08532115604157,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650.0,508.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2022.0,3.0,10.0,15.0,7.0,31.0
