Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label,Year,Month,Day,Hour,Minute,Second
9982,197,37918.0,99,443.0,6.0,3513909.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42291675737761,878477.25,904002.570602678,2089891.0,81126.0,3513909.0,3513909.0,0.0,3513909.0,3513909.0,3123722.0,1561861.0,746747.1873398654,2089891.0,1033831.0,0.0,0.0,0.0,0.0,60.0,120.0,0.569166702951044,0.8537500544265659,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,29200.0,65535.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2023.0,12.0,1.0,14.0,2.0,10.0
4070,149,34600.0,323,53.0,17.0,46329.0,1.0,1.0,32.0,48.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,1726.7802024649786,43.16950506162447,46329.0,0.0,46329.0,46329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,21.584752530812235,21.584752530812235,32.0,48.0,37.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,32.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2023.0,12.0,1.0,13.0,54.0,14.0
10023,197,62273.0,323,53.0,17.0,32294.0,1.0,1.0,68.0,68.0,68.0,68.0,68.0,0.0,68.0,68.0,68.0,0.0,4211.30860221713,61.93100885613426,32294.0,0.0,32294.0,32294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,30.96550442806713,30.96550442806713,68.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,102.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2023.0,12.0,1.0,14.0,4.0,32.0
6016,149,50019.0,1263,53.0,17.0,72406.0,1.0,1.0,32.0,48.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,1104.8808109825152,27.62202027456288,72406.0,0.0,72406.0,72406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,13.81101013728144,13.81101013728144,32.0,48.0,37.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,32.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2023.0,12.0,1.0,14.0,3.0,21.0
4271,149,39085.0,323,53.0,17.0,46114.0,1.0,1.0,32.0,48.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,1734.8310708244785,43.37077677061196,46114.0,0.0,46114.0,46114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,21.68538838530598,21.68538838530598,32.0,48.0,37.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,32.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2023.0,12.0,1.0,13.0,54.0,21.0
6660,156,51924.0,323,53.0,17.0,105880.0,1.0,1.0,86.0,168.0,86.0,86.0,86.0,0.0,168.0,168.0,168.0,0.0,2398.942198715527,18.889308651303363,105880.0,0.0,105880.0,105880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,9.444654325651682,9.444654325651682,86.0,168.0,113.33333333333331,47.34272207354931,2241.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170.0,86.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2023.0,12.0,1.0,13.0,54.0,19.0
16757,276,52893.0,323,53.0,17.0,30350.0,1.0,1.0,32.0,48.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,2635.914332784185,65.89785831960462,30350.0,0.0,30350.0,30350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,32.94892915980231,32.94892915980231,32.0,48.0,37.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,32.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2023.0,12.0,1.0,14.0,9.0,25.0
14017,235,63791.0,323,53.0,17.0,6028598.0,2.0,2.0,64.0,252.0,32.0,32.0,32.0,0.0,126.0,126.0,126.0,0.0,52.41683057984626,0.663504184555016,2009532.6666666665,3337181.6320587546,5862959.0,72314.0,5935273.0,5935273.0,0.0,5935273.0,5935273.0,5956284.0,5956284.0,0.0,5956284.0,5956284.0,0.0,0.0,0.0,0.0,16.0,16.0,0.331752092277508,0.331752092277508,32.0,126.0,69.6,51.485920405485615,2650.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,32.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,2.0,252.0,0.0,0.0,1.0,8.0,72314.0,0.0,72314.0,72314.0,5862959.0,0.0,5862959.0,5862959.0,4,2023.0,12.0,1.0,14.0,1.0,58.0
6026,149,50355.0,1263,53.0,17.0,67277.0,1.0,1.0,65.0,149.0,65.0,65.0,65.0,0.0,149.0,149.0,149.0,0.0,3180.8790522764093,29.7278416100599,67277.0,0.0,67277.0,67277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,14.86392080502995,14.86392080502995,65.0,149.0,93.0,48.49742261192856,2352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,139.5,65.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2023.0,12.0,1.0,14.0,11.0,9.0
29920,504,443.0,446,52005.0,6.0,2447227.0,2.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,0.0,13.484650177527463,1.2258772888661331,1223613.5,1636630.4648614177,2380886.0,66341.0,2447227.0,2447227.0,0.0,2447227.0,2447227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,32.0,0.8172515259107553,0.4086257629553776,0.0,33.0,8.25,16.5,272.25,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,33.0,132.0,1456.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2023.0,12.0,1.0,13.0,58.0,52.0
4319,149,39834.0,323,53.0,17.0,36488.0,1.0,1.0,32.0,48.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,2192.5016443762333,54.81254110940584,36488.0,0.0,36488.0,36488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,27.40627055470292,27.40627055470292,32.0,48.0,37.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,32.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2023.0,12.0,1.0,14.0,1.0,14.0
12714,214,56532.0,880,50920.0,6.0,5359.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.2039559619332,5359.0,0.0,5359.0,5359.0,5359.0,5359.0,0.0,5359.0,5359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,373.2039559619332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2023.0,12.0,1.0,14.0,12.0,42.0
4968,149,56176.0,323,53.0,17.0,46753.0,1.0,1.0,32.0,48.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,1711.1201420229718,42.77800355057429,46753.0,0.0,46753.0,46753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,21.389001775287145,21.389001775287145,32.0,48.0,37.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,32.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2023.0,12.0,1.0,13.0,54.0,3.0
4603,149,46880.0,323,53.0,17.0,36310.0,1.0,1.0,32.0,48.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,2203.249793445332,55.081244836133294,36310.0,0.0,36310.0,36310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,27.540622418066647,27.540622418066647,32.0,48.0,37.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,32.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2023.0,12.0,1.0,14.0,1.0,14.0
4552,149,45097.0,323,53.0,17.0,46114.0,1.0,1.0,32.0,48.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,1734.8310708244785,43.37077677061196,46114.0,0.0,46114.0,46114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,21.68538838530598,21.68538838530598,32.0,48.0,37.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,32.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2023.0,12.0,1.0,13.0,54.0,23.0
16758,276,53730.0,323,53.0,17.0,78272.0,1.0,1.0,47.0,63.0,47.0,47.0,47.0,0.0,63.0,63.0,63.0,0.0,1405.3556827473426,25.55192150449714,78272.0,0.0,78272.0,78272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,12.77596075224857,12.77596075224857,47.0,63.0,52.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.5,47.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2023.0,12.0,1.0,14.0,9.0,17.0
9462,191,47015.0,561,123.0,17.0,145095.0,1.0,1.0,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,661.6354802026259,13.784072504221372,145095.0,0.0,145095.0,145095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,6.892036252110686,6.892036252110686,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2023.0,12.0,1.0,13.0,57.0,38.0
24074,315,28732.0,1205,8886.0,6.0,32816.0,1.0,1.0,0.0,69.0,0.0,0.0,0.0,0.0,69.0,69.0,69.0,0.0,2102.632862018528,60.945880058508045,32816.0,0.0,32816.0,32816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,30.472940029254023,30.472940029254023,0.0,69.0,23.0,39.83716857408418,1587.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,34.5,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4380.0,3830.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2023.0,12.0,1.0,13.0,59.0,2.0
13143,221,60335.0,323,53.0,17.0,73197.0,1.0,1.0,46.0,142.0,46.0,46.0,46.0,0.0,142.0,142.0,142.0,0.0,2568.41127368608,27.32352418814979,73197.0,0.0,73197.0,73197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,13.661762094074897,13.661762094074897,46.0,142.0,78.0,55.42562584220407,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,117.0,46.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2023.0,12.0,1.0,13.0,46.0,7.0
3422,136,24185.0,323,53.0,17.0,3250660.0,4.0,4.0,124.0,316.0,31.0,31.0,31.0,0.0,79.0,79.0,79.0,0.0,135.3571274756511,2.4610386813754745,464380.0,767733.1605217184,2012913.0,29729.0,3220931.0,1073643.6666666667,953137.4356939996,2052799.0,148851.0,3195020.0,1065006.6666666667,960308.8020633432,2042642.0,123017.0,0.0,0.0,0.0,0.0,32.0,32.0,1.2305193406877373,1.2305193406877373,31.0,79.0,52.333333333333336,25.29822128134704,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.875,31.0,79.0,0.0,0.0,0.0,330.0,6.0,273.0,4.0,124.0,4.0,316.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2023.0,12.0,1.0,14.0,10.0,25.0
5991,149,48453.0,1263,53.0,17.0,66740.0,1.0,1.0,32.0,48.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,1198.681450404555,29.96703626011388,66740.0,0.0,66740.0,66740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,14.98351813005694,14.98351813005694,32.0,48.0,37.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,32.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2023.0,12.0,1.0,14.0,12.0,25.0
